n0000010i00, OnePointCrossover, 8, 0.06666666666666667, 100000.0, 100000.0, 100000.0
n0000040i00, UniformCrossover, 8, 0.0, 100000.0, 100000.0, 100000.0
n0000040i00, OnePointCrossover, 8, 0.0, 100000.0, 100000.0, 100000.0
n0000080i00, UniformCrossover, 8, 0.0, 100000.0, 100000.0, 100000.0
n0000080i00, OnePointCrossover, 8, 0.0, 100000.0, 100000.0, 100000.0
n0000160i00, UniformCrossover, 8, 0.0, 100000.0, 100000.0, 100000.0
n0000160i00, OnePointCrossover, 8, 0.0, 100000.0, 100000.0, 100000.0
n0000020i00, UniformCrossover, 16, 0.0, 100000.0, 100000.0, 100000.0
n0000020i00, OnePointCrossover, 16, 0.0, 100000.0, 100000.0, 100000.0
n0000010i00, UniformCrossover, 16, 0.4, 74.6, 100000.0, 100000.0
n0000010i00, OnePointCrossover, 16, 0.2, 132.4, 100000.0, 100000.0
n0000040i00, UniformCrossover, 16, 0.0, 100000.0, 100000.0, 100000.0
n0000040i00, OnePointCrossover, 16, 0.0, 100000.0, 100000.0, 100000.0
n0000080i00, UniformCrossover, 16, 0.0, 100000.0, 100000.0, 100000.0
n0000080i00, OnePointCrossover, 16, 0.0, 100000.0, 100000.0, 100000.0
n0000160i00, UniformCrossover, 16, 0.0, 100000.0, 100000.0, 100000.0
n0000160i00, OnePointCrossover, 16, 0.0, 100000.0, 100000.0, 100000.0
n0000020i00, UniformCrossover, 32, 0.2, 296.20000000000005, 100000.0, 100000.0
n0000020i00, OnePointCrossover, 32, 0.0, 100000.0, 100000.0, 100000.0
n0000010i00, UniformCrossover, 32, 0.7333333333333333, 104.6, 165.0, 100000.0
n0000010i00, OnePointCrossover, 32, 0.26666666666666666, 38.60000000000001, 100000.0, 100000.0
n0000040i00, UniformCrossover, 32, 0.0, 100000.0, 100000.0, 100000.0
n0000040i00, OnePointCrossover, 32, 0.0, 100000.0, 100000.0, 100000.0
n0000080i00, UniformCrossover, 32, 0.0, 100000.0, 100000.0, 100000.0
n0000080i00, OnePointCrossover, 32, 0.0, 100000.0, 100000.0, 100000.0
n0000160i00, UniformCrossover, 32, 0.0, 100000.0, 100000.0, 100000.0
n0000160i00, OnePointCrossover, 32, 0.0, 100000.0, 100000.0, 100000.0
n0000020i00, UniformCrossover, 64, 0.3333333333333333, 436.6, 100032.0, 100032.0
n0000020i00, OnePointCrossover, 64, 0.13333333333333333, 40205.40000000001, 100032.0, 100032.0
n0000010i00, UniformCrossover, 64, 0.8, 53.400000000000006, 212.0, 100032.0
n0000010i00, OnePointCrossover, 64, 0.8666666666666667, 110.6, 279.0, 60184.399999999965
n0000040i00, UniformCrossover, 64, 0.0, 100032.0, 100032.0, 100032.0
n0000040i00, OnePointCrossover, 64, 0.0, 100032.0, 100032.0, 100032.0
n0000080i00, UniformCrossover, 64, 0.0, 100032.0, 100032.0, 100032.0
n0000080i00, OnePointCrossover, 64, 0.0, 100032.0, 100032.0, 100032.0
n0000160i00, UniformCrossover, 64, 0.0, 100032.0, 100032.0, 100032.0
n0000160i00, OnePointCrossover, 64, 0.0, 100032.0, 100032.0, 100032.0
n0000020i00, UniformCrossover, 128, 0.6, 937.0, 1122.0, 100096.0
n0000020i00, OnePointCrossover, 128, 0.3333333333333333, 1188.4, 100096.0, 100096.0
n0000010i00, UniformCrossover, 128, 1.0, 55.60000000000001, 379.0, 573.8
n0000010i00, OnePointCrossover, 128, 0.7333333333333333, 185.40000000000003, 438.0, 100096.0
n0000040i00, UniformCrossover, 128, 0.06666666666666667, 100096.0, 100096.0, 100096.0
n0000040i00, OnePointCrossover, 128, 0.0, 100096.0, 100096.0, 100096.0
n0000080i00, UniformCrossover, 128, 0.0, 100096.0, 100096.0, 100096.0
n0000080i00, OnePointCrossover, 128, 0.0, 100096.0, 100096.0, 100096.0
n0000160i00, UniformCrossover, 128, 0.0, 100096.0, 100096.0, 100096.0
n0000160i00, OnePointCrossover, 128, 0.0, 100096.0, 100096.0, 100096.0
n0000020i00, UniformCrossover, 256, 0.8, 1688.4, 2300.0, 100096.0
n0000020i00, OnePointCrossover, 256, 0.7333333333333333, 1258.6, 1942.0, 100096.0
n0000010i00, UniformCrossover, 256, 1.0, 58.400000000000006, 164.0, 633.8
n0000010i00, OnePointCrossover, 256, 1.0, 33.8, 520.0, 878.3999999999999
n0000040i00, UniformCrossover, 256, 0.13333333333333333, 43207.60000000001, 100096.0, 100096.0
n0000040i00, OnePointCrossover, 256, 0.0, 100096.0, 100096.0, 100096.0
n0000080i00, UniformCrossover, 256, 0.0, 100096.0, 100096.0, 100096.0
n0000080i00, OnePointCrossover, 256, 0.0, 100096.0, 100096.0, 100096.0
n0000160i00, UniformCrossover, 256, 0.0, 100096.0, 100096.0, 100096.0
n0000160i00, OnePointCrossover, 256, 0.0, 100096.0, 100096.0, 100096.0
n0000020i00, UniformCrossover, 512, 0.9333333333333333, 1945.8, 4293.0, 6346.4
n0000020i00, OnePointCrossover, 512, 0.8, 2381.4, 3273.0, 100352.0
n0000010i00, UniformCrossover, 512, 1.0, 108.4, 429.0, 1087.8
n0000010i00, OnePointCrossover, 512, 1.0, 21.0, 263.0, 1134.1999999999998
n0000040i00, UniformCrossover, 512, 0.13333333333333333, 46117.40000000001, 100352.0, 100352.0
n0000040i00, OnePointCrossover, 512, 0.0, 100352.0, 100352.0, 100352.0
n0000080i00, UniformCrossover, 512, 0.0, 100352.0, 100352.0, 100352.0
n0000080i00, OnePointCrossover, 512, 0.0, 100352.0, 100352.0, 100352.0
n0000160i00, UniformCrossover, 512, 0.0, 100352.0, 100352.0, 100352.0
n0000160i00, OnePointCrossover, 512, 0.0, 100352.0, 100352.0, 100352.0
n0000020i00, UniformCrossover, 1024, 1.0, 2384.6000000000004, 6410.0, 7291.0
n0000020i00, OnePointCrossover, 1024, 0.9333333333333333, 4483.2, 6433.0, 10691.199999999999
n0000010i00, UniformCrossover, 1024, 1.0, 54.400000000000006, 253.0, 1176.8
n0000010i00, OnePointCrossover, 1024, 1.0, 196.8, 449.0, 1831.3999999999996
n0000040i00, UniformCrossover, 1024, 0.2, 21714.6, 100352.0, 100352.0
n0000040i00, OnePointCrossover, 1024, 0.06666666666666667, 100352.0, 100352.0, 100352.0
n0000080i00, UniformCrossover, 1024, 0.0, 100352.0, 100352.0, 100352.0
n0000080i00, OnePointCrossover, 1024, 0.0, 100352.0, 100352.0, 100352.0
n0000160i00, UniformCrossover, 1024, 0.0, 100352.0, 100352.0, 100352.0
n0000160i00, OnePointCrossover, 1024, 0.0, 100352.0, 100352.0, 100352.0
n0000020i00, UniformCrossover, 2048, 1.0, 7716.400000000001, 10482.0, 12939.8
n0000020i00, OnePointCrossover, 2048, 1.0, 8130.800000000001, 11175.0, 13727.599999999999
n0000010i00, UniformCrossover, 2048, 1.0, 26.800000000000004, 333.0, 1091.0
n0000010i00, OnePointCrossover, 2048, 1.0, 32.0, 213.0, 1165.7999999999997
n0000040i00, UniformCrossover, 2048, 0.2, 36672.8, 100352.0, 100352.0
n0000040i00, OnePointCrossover, 2048, 0.06666666666666667, 100352.0, 100352.0, 100352.0
n0000080i00, UniformCrossover, 2048, 0.06666666666666667, 100352.0, 100352.0, 100352.0
n0000080i00, OnePointCrossover, 2048, 0.0, 100352.0, 100352.0, 100352.0
n0000160i00, UniformCrossover, 2048, 0.0, 100352.0, 100352.0, 100352.0
n0000160i00, OnePointCrossover, 2048, 0.0, 100352.0, 100352.0, 100352.0
n0000020i00, CustomCrossover, 4, 0.06666666666666667, 100001.48837251912, 100001.48837251912, 100001.48837251912
